user_id,user_name,age,gender,region,subscription_type,subscription_start_date,subscription_end_date,is_active,device_type,content_id,content_title,genre,content_type,language,release_year,avg_watch_time_per_day,total_watch_time,watch_date,watch_duration,completion_rate,rating_given,liked,recommended_content_ids,last_login_time,total_sessions_per_week,avg_stream_quality,peak_watch_hour,network_speed_mbps,buffering_count,payment_method,monthly_spend,churn_flag,account_creation_date,
U10548,William Turner,57,Male,Delhi,Premium,02-03-2024,13-10-2024,0,Laptop,C1375,Integrated optimizing capability,Drama,Movie,Korean,2018,179.87,3174.91,03-08-2025,169.52,94.43,4.5,1,"C1121, C1237, C1203",09-11-2025 07:59,5,480p,13,31.86,0,Wallet,499,0,20-11-2023,
U10549,Mark Rice,40,Other,Kerala,Basic,18-06-2024,21-04-2025,1,Tablet,C1409,Optional national interface,Comedy,Movie,Telugu,2021,67.71,1603.27,24-08-2025,15.67,73.98,4.8,1,"C1330, C1139, C1288",05-11-2025 23:27,20,1080p,11,30.33,1,UPI,799,0,23-01-2024,
U10550,Mark Berg,34,Male,Karnataka,Premium,16-04-2024,17-02-2025,1,Laptop,C1369,Cross-group national portal,Sci-Fi,Series,Hindi,2017,174.42,4708.01,02-07-2025,36.54,91.41,3.4,0,"C1078, C1444, C1380",03-11-2025 23:47,14,480p,15,42.4,1,UPI,199,0,12-09-2023,
U10551,Laura Leonard,29,Male,Uttar Pradesh,Basic,18-05-2024,28-02-2025,1,Smart TV,C1317,Secured real-time model,Documentary,Documentary,Japanese,2020,78.78,1260.02,19-07-2025,66.92,63.07,1.3,0,"C1480, C1151, C1153",09-11-2025 02:30,8,720p,1,39.36,5,Credit Card,499,0,31-03-2024,
U10552,Richard Robinson,24,Female,Tamil Nadu,Basic,18-09-2024,24-04-2025,1,Smart TV,C1446,Adaptive analyzing product,Documentary,Movie,Korean,2023,75.98,1767.78,28-07-2025,61.17,46.82,2.6,0,"C1116, C1090, C1268",10-11-2025 11:11,15,720p,14,8.22,3,Debit Card,199,0,23-04-2024,
U10553,Daniel Jackson,23,Female,Kerala,Basic,18-06-2024,22-04-2025,1,Laptop,C1494,Triple-buffered background focus group,Romance,Series,Hindi,2022,52.09,3346.62,23-08-2025,145.01,49.89,4,1,"C1302, C1359, C1013",02-11-2025 08:33,16,720p,13,51.93,5,Wallet,499,0,15-09-2023,
U10554,Sheila Steele,44,Male,Kerala,Standard,18-07-2024,06-06-2025,1,Smart TV,C1322,Down-sized methodical database,Horror,Movie,Japanese,2015,160.58,5290.28,22-07-2025,168.64,43.67,2.6,0,"C1364, C1449, C1232",04-11-2025 04:55,6,480p,19,21.37,1,UPI,199,0,27-02-2024,
U10555,Carl Wilkins Jr.,55,Male,West Bengal,Premium,19-09-2024,02-07-2025,1,Mobile,C1101,Operative client-driven architecture,Thriller,Series,Telugu,2023,67.74,3416.75,26-09-2025,164.4,88.58,4.4,1,"C1315, C1350, C1470",03-11-2025 21:47,11,4K,20,92.38,5,Debit Card,649,0,09-03-2024,
U10556,Stephanie Wilson,29,Female,West Bengal,Standard,21-11-2023,30-08-2024,0,Laptop,C1190,Fully-configurable interactive time-frame,Documentary,Documentary,Telugu,2018,132.29,5673.77,13-07-2025,108.22,58.97,1.1,0,"C1211, C1032, C1317",09-11-2025 22:39,13,480p,15,16.13,5,UPI,649,1,06-04-2023,
U10557,Edward Ballard,17,Other,Bihar,Premium,23-09-2024,29-08-2025,1,Tablet,C1263,Pre-emptive intangible throughput,Sci-Fi,Documentary,English,2023,131.56,8065.87,18-09-2025,18.89,94.64,1.9,0,"C1309, C1152, C1301",08-11-2025 10:02,9,480p,18,62.79,4,Credit Card,499,0,02-02-2024,
U10558,Jessica Brooks,32,Male,Bihar,Basic,07-10-2024,28-08-2025,1,Smart TV,C1068,Persistent systematic moderator,Documentary,Documentary,Telugu,2016,89.57,1013.27,04-10-2025,144.14,48.66,3.8,0,"C1134, C1056, C1353",05-11-2025 11:34,29,720p,3,25.37,2,Credit Card,799,0,19-05-2024,
U10559,Krystal Vargas,60,Other,Kerala,Premium,04-02-2024,27-12-2024,0,Tablet,C1449,Quality-focused tangible paradigm,Sci-Fi,Movie,Japanese,2020,87.56,6708.11,28-05-2025,44.33,42.44,3.4,0,"C1498, C1353, C1136",04-11-2025 00:10,24,4K,22,9.76,0,Debit Card,649,0,17-12-2023,
U10560,Anthony Bryan,42,Other,Maharashtra,Premium,09-02-2024,09-09-2024,0,Tablet,C1173,Centralized directional collaboration,Drama,Documentary,Tamil,2024,166.52,13160.83,07-11-2025,49.72,59.51,4.7,1,"C1354, C1123, C1221",08-11-2025 17:55,29,720p,8,81.88,1,Credit Card,199,0,26-07-2023,
U10561,Katrina Finley,25,Female,Uttar Pradesh,Standard,31-05-2024,26-05-2025,1,Tablet,C1404,Synergistic grid-enabled infrastructure,Horror,Series,Tamil,2024,151.53,12849.45,08-07-2025,174.31,50.97,4.1,1,"C1371, C1421, C1069",03-11-2025 07:25,22,4K,2,88.18,1,Credit Card,499,0,25-01-2024,
U10562,Kim Smith,59,Female,Uttar Pradesh,Standard,08-01-2024,13-08-2024,0,Mobile,C1061,Extended 24hour toolset,Documentary,Series,Korean,2025,95.3,8994.46,09-10-2025,169.12,46.15,1.8,0,"C1433, C1291, C1150",01-11-2025 10:23,15,1080p,2,71.79,2,Wallet,499,1,05-08-2023,
U10563,John Moore,54,Male,Tamil Nadu,Premium,18-04-2024,14-01-2025,1,Tablet,C1467,Centralized zero-defect alliance,Comedy,Series,Telugu,2015,83.01,4567.6,16-07-2025,94.74,76.26,4.9,1,"C1276, C1260, C1255",05-11-2025 13:57,21,480p,16,9.01,3,Credit Card,499,0,29-09-2023,
U10564,Kendra Johnson,36,Other,Tamil Nadu,Standard,12-07-2024,19-02-2025,1,Laptop,C1458,Innovative explicit definition,Horror,Movie,Telugu,2015,158.34,11933.03,27-05-2025,166.02,41.37,1.7,0,"C1447, C1422, C1240",05-11-2025 02:03,25,4K,20,93.33,0,UPI,499,0,29-10-2023,
U10565,Vincent Vargas,59,Male,Bihar,Basic,31-07-2024,25-05-2025,1,Mobile,C1279,Multi-layered maximized product,Action,Movie,Korean,2018,130,12233.39,27-05-2025,22.32,78.57,2.6,0,"C1461, C1183, C1190",02-11-2025 19:37,3,1080p,11,13.16,1,Wallet,799,0,21-05-2024,
U10566,Teresa Olson DDS,31,Male,Uttar Pradesh,Premium,03-05-2024,04-01-2025,1,Laptop,C1209,Progressive 3rdgeneration project,Drama,Series,Japanese,2022,142.49,13342.92,16-05-2025,89.22,93.01,4.2,1,"C1235, C1046, C1207",06-11-2025 02:23,29,1080p,9,11.18,4,UPI,199,0,09-03-2024,
U10567,Richard Turner,45,Female,West Bengal,Premium,31-12-2023,08-08-2024,0,Smart TV,C1070,Decentralized optimal productivity,Horror,Series,Tamil,2020,55.02,5184.5,22-06-2025,157.39,97.18,4.5,1,"C1443, C1202, C1452",09-11-2025 02:40,4,4K,12,50.7,2,Wallet,649,1,15-10-2023,
U10568,Christopher Davis,18,Other,Tamil Nadu,Basic,09-06-2024,01-04-2025,1,Smart TV,C1363,User-centric well-modulated open architecture,Sci-Fi,Movie,Korean,2022,74.01,4529.02,11-06-2025,150.06,70.76,4.4,1,"C1189, C1346, C1369",02-11-2025 05:21,27,4K,9,7.25,4,Credit Card,499,0,22-10-2023,
U10569,Christopher Harding,46,Female,Karnataka,Premium,24-01-2024,19-12-2024,0,Laptop,C1341,Multi-layered intermediate middleware,Horror,Documentary,Telugu,2023,90.91,6887.47,02-07-2025,73.62,78.59,3.4,0,"C1251, C1319, C1007",01-11-2025 16:21,18,1080p,15,24.87,3,Wallet,499,1,18-04-2023,
U10570,Gail Reese,40,Male,Maharashtra,Premium,13-09-2024,01-05-2025,1,Laptop,C1369,Adaptive multi-tasking software,Romance,Documentary,Korean,2017,159.89,13531.38,21-06-2025,82.34,41.92,1.8,0,"C1088, C1237, C1331",01-11-2025 04:49,22,1080p,10,13.36,2,Credit Card,649,0,11-07-2024,
U10571,Charles Mclaughlin,26,Female,Tamil Nadu,Basic,13-09-2024,29-08-2025,1,Tablet,C1370,Monitored system-worthy hardware,Documentary,Series,Telugu,2023,47.05,3963.18,23-10-2025,120.69,59.79,3.7,0,"C1184, C1111, C1039",05-11-2025 06:15,14,4K,19,88.67,4,Debit Card,649,0,28-03-2024,
U10572,Derek Bates,27,Other,West Bengal,Premium,05-07-2024,31-01-2025,1,Mobile,C1439,Extended bi-directional capability,Documentary,Documentary,English,2022,81.78,5194.43,06-07-2025,29.14,96.74,2.7,0,"C1441, C1278, C1051",05-11-2025 06:09,10,720p,2,80.41,3,Debit Card,799,0,26-01-2024,
U10573,William Glass,28,Other,Kerala,Premium,02-07-2024,20-05-2025,1,Smart TV,C1471,Balanced responsive website,Romance,Documentary,Hindi,2022,46.16,3209.88,24-08-2025,171.02,46.19,2.4,0,"C1212, C1132, C1349",02-11-2025 12:52,24,480p,6,17.94,0,Wallet,499,0,21-04-2024,
U10574,Gabriel Rivers,29,Female,Delhi,Premium,29-03-2024,19-01-2025,1,Smart TV,C1271,Compatible bi-directional moratorium,Thriller,Movie,Hindi,2015,77.58,6133.25,28-08-2025,101.8,77.8,4.1,1,"C1401, C1264, C1460",09-11-2025 18:20,23,720p,16,8.01,5,Wallet,649,0,20-11-2023,
U10575,Katherine Robinson,54,Female,Bihar,Basic,01-04-2024,29-11-2024,0,Smart TV,C1227,Customizable discrete budgetary management,Thriller,Series,Tamil,2020,177.17,12508.71,10-09-2025,115.28,65.15,3.6,0,"C1461, C1364, C1046",03-11-2025 06:30,22,720p,19,50.88,5,Credit Card,649,0,19-10-2023,
U10576,Juan Garcia,38,Female,Bihar,Premium,08-12-2023,06-07-2024,0,Laptop,C1244,Multi-tiered bandwidth-monitored portal,Thriller,Series,Telugu,2019,41.71,3933.6,15-10-2025,44.7,47.25,3.3,0,"C1327, C1107, C1206",04-11-2025 18:17,28,4K,0,21.15,3,UPI,799,0,12-08-2023,
U10577,Joseph Nelson,27,Other,West Bengal,Premium,05-07-2024,20-04-2025,1,Tablet,C1316,Robust systematic adapter,Romance,Movie,Telugu,2022,53.99,1845.24,10-10-2025,152.62,91.22,1.1,0,"C1284, C1143, C1013",09-11-2025 02:02,12,720p,0,76.85,5,Debit Card,649,0,17-12-2023,
U10578,Justin Williams,22,Male,Delhi,Basic,30-10-2024,08-09-2025,1,Smart TV,C1481,Advanced clear-thinking moderator,Horror,Movie,Korean,2019,160.46,3713.54,13-10-2025,44.21,46,2.2,0,"C1108, C1162, C1108",03-11-2025 11:38,15,720p,5,43.29,4,UPI,649,0,25-09-2024,
U10579,Robert Wright,31,Female,Maharashtra,Basic,07-02-2024,27-08-2024,0,Smart TV,C1180,Synergistic 4thgeneration collaboration,Action,Documentary,Spanish,2024,76.29,2486.29,01-10-2025,137.69,56.64,1.2,0,"C1333, C1298, C1203",02-11-2025 16:25,19,480p,10,48.86,1,Debit Card,649,1,03-07-2023,
U10580,Christopher Lewis,22,Other,Karnataka,Basic,15-03-2024,11-10-2024,0,Tablet,C1151,Seamless hybrid time-frame,Thriller,Documentary,Japanese,2023,53.42,2193.09,18-08-2025,14.18,72.63,2.9,0,"C1345, C1108, C1448",04-11-2025 01:45,4,480p,2,30.82,0,Debit Card,799,0,03-08-2023,
U10581,Sean Cruz,60,Other,Delhi,Standard,10-04-2024,02-12-2024,0,Laptop,C1349,Networked hybrid approach,Action,Series,Spanish,2021,107.47,4766.61,23-06-2025,86.49,61.85,4.3,1,"C1099, C1024, C1327",04-11-2025 08:49,7,1080p,6,63.13,0,Credit Card,199,1,30-07-2023,
U10582,Jerry Olson,47,Male,Kerala,Basic,18-01-2024,13-12-2024,0,Smart TV,C1377,Polarized context-sensitive encryption,Thriller,Movie,English,2019,92.43,6432.79,15-10-2025,49.18,61.77,1.2,0,"C1428, C1459, C1408",04-11-2025 15:35,25,1080p,11,18.9,3,Wallet,649,1,15-05-2023,
U10583,Kimberly Romero,27,Female,Bihar,Standard,18-08-2024,30-04-2025,1,Laptop,C1001,Focused transitional project,Comedy,Documentary,Telugu,2019,125.3,7720.35,22-07-2025,65.51,40.39,2.3,0,"C1404, C1320, C1064",09-11-2025 06:10,18,480p,12,11.93,5,Credit Card,499,0,01-11-2023,
U10584,Jimmy Cooley,50,Female,Uttar Pradesh,Basic,21-11-2023,14-06-2024,0,Mobile,C1477,Centralized executive encoding,Romance,Movie,Spanish,2018,43.79,3401.96,21-07-2025,79.01,96.15,4.1,1,"C1467, C1335, C1185",04-11-2025 19:41,18,4K,21,15.05,0,Credit Card,499,1,10-07-2023,
U10585,Kevin Johnson,58,Other,Delhi,Basic,03-06-2024,13-04-2025,1,Smart TV,C1405,Pre-emptive fresh-thinking support,Comedy,Movie,Spanish,2025,80.08,2436.8,19-06-2025,164.94,75.61,3.4,0,"C1313, C1258, C1081",06-11-2025 17:44,18,480p,14,35.92,4,Wallet,649,0,19-11-2023,
U10586,Christopher Hammond,21,Male,West Bengal,Standard,14-01-2024,21-09-2024,0,Laptop,C1297,Automated disintermediate moratorium,Horror,Series,Japanese,2017,32.87,1732.42,13-08-2025,163.83,60.87,4,1,"C1243, C1291, C1487",02-11-2025 14:46,17,4K,20,24.08,0,UPI,199,0,07-10-2023,
U10587,Brett Jones,54,Female,Tamil Nadu,Standard,25-12-2023,25-09-2024,0,Laptop,C1092,Ameliorated actuating model,Comedy,Movie,Spanish,2021,61.13,1093.27,16-10-2025,150.57,73.28,4.1,1,"C1282, C1275, C1147",08-11-2025 21:25,20,720p,14,57.34,5,UPI,199,1,05-03-2023,
U10588,Stephen Martinez,50,Male,Uttar Pradesh,Basic,11-10-2024,29-05-2025,1,Smart TV,C1267,Distributed needs-based success,Sci-Fi,Series,English,2024,95.09,7168.28,20-05-2025,128.08,91.14,3.8,0,"C1129, C1073, C1491",01-11-2025 09:44,28,720p,5,96.59,3,Credit Card,799,0,12-08-2024,
U10589,Jose Everett,41,Male,Uttar Pradesh,Standard,18-06-2024,07-06-2025,1,Tablet,C1192,Fundamental multi-state info-mediaries,Drama,Series,Spanish,2021,134.61,8631.55,20-09-2025,77.48,92.12,1.7,0,"C1009, C1373, C1413",31-10-2025 22:06,29,480p,11,72.92,1,Wallet,499,0,11-11-2023,
U10590,Kyle Bradford,44,Female,West Bengal,Basic,26-10-2024,01-09-2025,1,Laptop,C1439,Secured needs-based software,Action,Movie,English,2021,38.95,3152.19,18-10-2025,63.34,46.03,3,0,"C1319, C1074, C1186",04-11-2025 04:11,13,1080p,19,45.46,3,Debit Card,499,0,20-05-2024,
U10591,Glen Clark,22,Other,Delhi,Standard,20-11-2023,03-09-2024,0,Mobile,C1087,Balanced directional archive,Horror,Series,Hindi,2018,171.49,14998.17,01-09-2025,133.07,72.16,4.4,1,"C1490, C1243, C1110",06-11-2025 04:31,13,1080p,12,21.27,0,Wallet,499,0,30-09-2023,
U10592,Brittany Brown,28,Other,West Bengal,Basic,23-03-2024,13-02-2025,1,Mobile,C1232,Centralized systemic secured line,Action,Movie,English,2018,178.87,6570.48,02-07-2025,10.67,78.62,2,0,"C1218, C1340, C1072",02-11-2025 01:36,9,4K,18,69.22,1,UPI,649,0,23-09-2023,
U10593,Jason Lambert,39,Other,Karnataka,Standard,13-04-2024,09-11-2024,0,Mobile,C1459,Focused didactic superstructure,Documentary,Documentary,Telugu,2020,173.6,6335.45,07-10-2025,151.99,87.7,4.9,1,"C1027, C1027, C1076",07-11-2025 20:44,25,480p,6,60.9,4,UPI,799,1,04-03-2024,
U10594,Mary King,46,Male,Bihar,Basic,24-06-2024,09-04-2025,1,Smart TV,C1028,Reactive attitude-oriented matrices,Thriller,Series,Korean,2024,38.09,2023.73,31-08-2025,83.41,75.73,4.2,1,"C1197, C1231, C1174",04-11-2025 15:59,13,480p,13,22.31,0,Debit Card,199,0,05-02-2024,
U10595,Ruth Schmidt,42,Female,West Bengal,Basic,06-08-2024,06-05-2025,1,Mobile,C1176,Synchronized executive success,Documentary,Movie,Telugu,2015,76.62,4659.49,01-10-2025,122.28,97.96,2.4,0,"C1105, C1450, C1134",03-11-2025 00:39,4,1080p,20,96.15,5,Debit Card,199,0,26-10-2023,
U10596,Joseph Schultz,32,Female,West Bengal,Basic,22-07-2024,17-04-2025,1,Mobile,C1179,Profit-focused mobile alliance,Action,Movie,Telugu,2025,79.57,5910.5,09-08-2025,27.95,40.31,3.1,0,"C1495, C1103, C1420",08-11-2025 12:05,9,4K,8,14.7,4,UPI,649,0,07-03-2024,
U10597,Jonathan Knox,40,Other,Kerala,Basic,04-10-2024,07-08-2025,1,Tablet,C1445,Switchable bandwidth-monitored archive,Sci-Fi,Movie,English,2022,60.8,4217.09,02-06-2025,26.84,46.49,4.5,1,"C1113, C1183, C1156",06-11-2025 06:28,23,480p,3,53.05,4,Credit Card,199,0,18-08-2024,
U10598,Casey Gonzalez,41,Female,Bihar,Standard,25-04-2024,23-01-2025,1,Tablet,C1084,Quality-focused homogeneous capability,Drama,Series,English,2020,74.52,5563.63,03-06-2025,107.47,65.2,4.5,1,"C1351, C1193, C1003",07-11-2025 18:16,18,1080p,6,10.28,0,UPI,199,0,13-09-2023,
U10599,Brandy Shaffer,46,Male,Karnataka,Premium,12-11-2023,01-10-2024,0,Laptop,C1035,Inverse local toolset,Thriller,Series,Korean,2020,91.76,4975.1,16-05-2025,64.54,42.62,1.8,0,"C1191, C1039, C1296",05-11-2025 11:50,27,720p,12,94.06,2,Debit Card,799,0,05-07-2023,
U10600,Jesse Wagner DDS,19,Female,Karnataka,Standard,03-11-2024,23-05-2025,1,Tablet,C1436,Synergistic discrete firmware,Romance,Series,Japanese,2022,123.61,6846.75,14-08-2025,58.75,96.65,4.6,1,"C1198, C1426, C1136",04-11-2025 11:42,24,480p,16,38.75,2,Credit Card,649,0,03-02-2024,
U10601,Valerie Wall,56,Female,Bihar,Basic,09-09-2024,07-08-2025,1,Smart TV,C1057,User-centric methodical capability,Documentary,Movie,Hindi,2022,137.36,1413.63,04-11-2025,39.97,49.61,1.4,0,"C1328, C1395, C1025",07-11-2025 15:58,19,1080p,11,9.64,1,Wallet,799,0,27-01-2024,
U10602,Levi Snyder,32,Female,Maharashtra,Basic,24-02-2024,09-12-2024,0,Laptop,C1234,Pre-emptive analyzing toolset,Romance,Movie,Spanish,2024,75.73,4437.97,10-06-2025,125.2,51.65,1.2,0,"C1232, C1352, C1118",08-11-2025 08:56,16,720p,15,34.68,4,Debit Card,799,0,07-09-2023,
U10603,Lisa Turner,29,Other,Maharashtra,Standard,29-08-2024,18-04-2025,1,Smart TV,C1440,Universal fresh-thinking analyzer,Thriller,Series,Japanese,2022,40.18,3088.66,04-07-2025,44.21,59.57,4.1,1,"C1354, C1077, C1183",31-10-2025 22:31,25,1080p,16,93.83,5,Debit Card,199,0,18-03-2024,
U10604,Joshua Jordan,27,Other,Tamil Nadu,Basic,21-04-2024,17-11-2024,0,Smart TV,C1028,Seamless impactful architecture,Romance,Movie,Telugu,2024,57.52,2847.43,11-08-2025,139.01,41.99,3.4,0,"C1152, C1013, C1071",05-11-2025 18:07,13,1080p,1,6.86,3,UPI,649,0,30-12-2023,
U10605,Adrian Banks,29,Female,Tamil Nadu,Premium,24-06-2024,15-04-2025,1,Laptop,C1127,Front-line contextually-based intranet,Sci-Fi,Documentary,Spanish,2024,120.29,2937.19,18-08-2025,54.72,97.22,1.1,0,"C1154, C1120, C1249",03-11-2025 02:21,10,1080p,16,27.74,2,UPI,199,0,24-10-2023,
U10606,Megan Castro,34,Male,Kerala,Premium,06-03-2024,20-12-2024,0,Mobile,C1347,Universal mission-critical encryption,Sci-Fi,Series,Korean,2021,159.73,2460.47,17-06-2025,62.28,82.76,4.1,1,"C1394, C1493, C1035",04-11-2025 16:53,24,480p,15,97.17,4,Credit Card,499,0,20-01-2024,
U10607,Jennifer Atkins,27,Other,Karnataka,Standard,29-07-2024,27-03-2025,1,Tablet,C1083,Integrated coherent collaboration,Documentary,Documentary,English,2017,126.55,7788.14,01-09-2025,90.87,40.78,4.1,1,"C1445, C1249, C1341",04-11-2025 14:06,21,480p,14,27.13,0,Credit Card,199,0,20-10-2023,
U10608,Diana Solis,58,Female,Kerala,Basic,02-09-2024,29-08-2025,1,Tablet,C1328,Balanced fault-tolerant customer loyalty,Thriller,Series,Japanese,2018,111.53,8532.27,25-10-2025,154.13,74.77,2.8,0,"C1278, C1121, C1183",10-11-2025 16:31,30,480p,18,31.22,0,Credit Card,649,0,16-05-2024,
U10609,Jeanne Burns,21,Other,Karnataka,Basic,22-07-2024,21-05-2025,1,Smart TV,C1337,Distributed encompassing leverage,Action,Documentary,Tamil,2024,144.12,11170.98,16-05-2025,12.64,81.41,4,1,"C1220, C1192, C1055",03-11-2025 05:21,7,1080p,15,25.65,2,UPI,799,0,14-12-2023,
U10610,Maria Duarte,54,Male,West Bengal,Premium,18-05-2024,21-03-2025,1,Mobile,C1090,Vision-oriented content-based budgetary management,Action,Series,Telugu,2020,139.61,2975.71,23-05-2025,26.71,86.04,2.3,0,"C1018, C1421, C1327",08-11-2025 20:02,25,4K,15,79.56,0,Debit Card,649,0,24-10-2023,
U10611,Elizabeth Riddle,18,Male,West Bengal,Premium,07-11-2024,06-10-2025,1,Smart TV,C1143,Multi-layered responsive leverage,Documentary,Movie,Tamil,2018,109.78,1848.08,06-10-2025,129.16,43.58,4.3,1,"C1096, C1390, C1331",06-11-2025 09:30,13,720p,21,79.56,3,Credit Card,799,0,23-09-2024,
U10612,Lauren Bradford,47,Male,Delhi,Standard,21-06-2024,29-01-2025,1,Laptop,C1500,Diverse context-sensitive strategy,Action,Documentary,English,2019,79.38,5336.82,08-11-2025,109.3,45.87,4.5,1,"C1455, C1413, C1068",02-11-2025 03:42,19,480p,15,21.89,3,Credit Card,199,0,20-04-2024,
U10613,Kristen Trujillo,51,Male,Tamil Nadu,Basic,05-07-2024,27-05-2025,1,Laptop,C1158,Exclusive well-modulated capability,Documentary,Series,Telugu,2019,135.53,3851.38,14-07-2025,60.78,84.49,1.1,0,"C1103, C1177, C1008",03-11-2025 06:41,7,480p,7,79.9,0,Credit Card,499,0,13-03-2024,
U10614,Michaela Johnson,35,Female,Kerala,Premium,10-01-2024,10-12-2024,0,Smart TV,C1313,User-friendly dynamic focus group,Comedy,Documentary,Korean,2020,165.76,4587.78,01-11-2025,14.8,98.84,1.2,0,"C1028, C1068, C1225",05-11-2025 08:09,16,1080p,5,57.8,4,Credit Card,199,1,08-05-2023,
U10615,Melissa Sampson MD,42,Other,Kerala,Basic,25-11-2023,23-09-2024,0,Laptop,C1169,Implemented analyzing monitoring,Comedy,Movie,Japanese,2021,125.82,11951,29-10-2025,57.71,87.91,4.1,1,"C1302, C1131, C1358",01-11-2025 04:51,23,4K,9,65.08,0,Wallet,799,1,19-09-2023,
U10616,Jeremy Salazar,37,Other,Tamil Nadu,Basic,31-05-2024,06-03-2025,1,Tablet,C1461,Stand-alone attitude-oriented adapter,Action,Series,Spanish,2015,168.1,6526.79,05-11-2025,94.14,99.92,1.5,0,"C1146, C1390, C1490",06-11-2025 09:37,15,720p,2,71.9,0,Credit Card,649,0,04-11-2023,
U10617,Tracy Huerta,59,Male,West Bengal,Premium,04-02-2024,08-10-2024,0,Smart TV,C1211,Monitored empowering capability,Documentary,Series,Korean,2018,98.76,8089.58,29-07-2025,59.15,81.44,3.8,0,"C1298, C1358, C1219",01-11-2025 06:20,14,720p,14,47.45,4,UPI,649,0,10-07-2023,
U10618,Frank Davis,27,Other,Maharashtra,Premium,11-07-2024,04-06-2025,1,Tablet,C1114,Robust fresh-thinking attitude,Drama,Series,Telugu,2024,76.24,6105.73,14-07-2025,60.76,70.62,3.1,0,"C1118, C1039, C1170",09-11-2025 23:33,17,1080p,3,63.44,1,UPI,799,0,25-09-2023,
U10619,Anthony Higgins,37,Female,Kerala,Standard,26-12-2023,30-11-2024,0,Mobile,C1176,Synchronized asymmetric interface,Action,Documentary,Korean,2019,86.88,5580.57,13-08-2025,150.5,87.78,3.7,0,"C1179, C1110, C1496",10-11-2025 03:38,27,1080p,22,41.92,0,Debit Card,649,1,20-03-2023,
U10620,Chelsea Coffey,44,Male,Karnataka,Basic,12-05-2024,07-03-2025,1,Tablet,C1116,Expanded asymmetric circuit,Thriller,Movie,Telugu,2020,117.96,5531.5,10-06-2025,138.93,82.44,3.9,0,"C1330, C1466, C1250",06-11-2025 14:40,13,720p,5,80.05,0,Debit Card,799,0,10-09-2023,
U10621,Jennifer Edwards,28,Other,Bihar,Premium,26-09-2024,27-04-2025,1,Tablet,C1316,Total mission-critical open system,Comedy,Movie,Hindi,2017,97.87,9351.89,04-11-2025,167.36,89.93,4.7,1,"C1175, C1277, C1211",05-11-2025 11:14,18,1080p,10,52.03,0,Debit Card,499,0,06-05-2024,
U10622,Christopher Williams,27,Female,Uttar Pradesh,Standard,13-10-2024,26-05-2025,1,Smart TV,C1209,Down-sized empowering budgetary management,Horror,Series,Korean,2023,108.06,3358.01,25-07-2025,95.62,59.15,1.2,0,"C1445, C1436, C1050",02-11-2025 01:17,11,480p,6,49.58,0,Credit Card,799,0,27-07-2024,
U10623,Mary Thompson,21,Other,Bihar,Basic,24-02-2024,27-12-2024,0,Laptop,C1061,User-friendly logistical functionalities,Horror,Documentary,Hindi,2023,75.21,7196.12,05-06-2025,18.13,56.63,3.7,0,"C1186, C1247, C1313",03-11-2025 03:23,30,4K,14,19.14,5,Wallet,199,1,05-07-2023,
U10624,Tiffany Williams,51,Other,Bihar,Standard,03-07-2024,27-05-2025,1,Tablet,C1226,Re-engineered systematic intranet,Documentary,Series,Tamil,2015,178.11,11056.61,27-07-2025,87.19,68.58,3.8,0,"C1299, C1173, C1001",09-11-2025 10:19,28,4K,19,55.23,3,UPI,649,0,24-02-2024,
U10625,Hannah Jennings,54,Other,Kerala,Basic,24-05-2024,02-01-2025,1,Laptop,C1450,Reduced full-range secured line,Drama,Movie,English,2024,109.46,10928.59,06-08-2025,99.71,73.96,3.1,0,"C1126, C1100, C1394",09-11-2025 07:43,15,4K,13,26.67,1,Credit Card,499,0,13-02-2024,
U10626,Jonathan Pope,32,Other,Maharashtra,Standard,31-10-2024,15-09-2025,1,Tablet,C1259,Focused hybrid hierarchy,Sci-Fi,Documentary,Korean,2022,38.28,2984.07,02-09-2025,87.34,50.46,4.1,1,"C1123, C1305, C1017",04-11-2025 22:26,9,1080p,23,90.97,4,Credit Card,649,0,22-08-2024,
U10627,Amy Strong,28,Female,Bihar,Basic,28-02-2024,16-09-2024,0,Laptop,C1275,Cloned real-time functionalities,Thriller,Series,Hindi,2015,113.69,7604.02,12-09-2025,56.68,70.99,4.7,1,"C1191, C1061, C1240",05-11-2025 19:23,27,1080p,3,16.81,3,Credit Card,799,1,13-11-2023,
U10628,Frederick Vega,31,Other,Kerala,Basic,24-02-2024,16-02-2025,1,Smart TV,C1099,Down-sized maximized Local Area Network,Comedy,Series,Spanish,2015,160.22,11271.72,18-06-2025,20.65,67.01,1.9,0,"C1066, C1050, C1215",08-11-2025 16:53,15,1080p,0,96.02,0,Credit Card,799,0,09-12-2023,
